Order_ID,Order_Date,Warehouse_ID,Product_ID,Product_Category,Units_Ordered,Unit_Cost,Transport_Mode,Distance_km,Delivery_Time_days,Stock_Availability,Delivery_Status
O12706,2023-03-17,WH-007,P16676,Furniture,35,104.2,Rail,1106,9,Yes,Delayed
O12707,2023-12-19,WH-003,P41916,Electronics,3,35.12,Air,919,9,No,On-Time
O12708,2023-10-05,WH-007,P59520,Electronics,11,75.35,Air,538,15,Yes,On-Time
O12709,2023-07-11,WH-006,P37692,Automotive,42,137.62,Road,1399,7,Yes,Delayed
O12710,2023-09-29,WH-009,P55147,Automotive,35,373.66,Road,439,6,Yes,Delayed
O12711,2023-01-09,WH-004,P99565,Electronics,47,122.01,Rail,514,15,Yes,On-Time
O12712,2023-10-13,WH-004,P89884,Toys,24,398.4,Rail,123,10,No,Cancelled
O12713,2023-09-10,WH-008,P19470,Automotive,6,432.15,Air,162,7,Yes,On-Time
O12714,2023-06-25,WH-009,P88680,Electronics,12,391.91,Road,873,8,No,Cancelled
O12715,2023-06-04,WH-009,P85112,Apparel,24,285.07,Sea,1291,15,No,On-Time
O12716,2023-08-09,WH-002,P87163,Apparel,18,139.05,Rail,1592,5,Yes,Delayed
O12717,2023-01-09,WH-005,P51745,Apparel,42,166.36,Air,1747,15,No,Cancelled
O12718,2023-11-12,WH-007,P86161,Electronics,19,395.72,Road,1678,9,No,Cancelled
O12719,2023-01-09,WH-004,P39681,Groceries,6,229.03,Sea,1509,2,No,Cancelled
O12720,2023-01-18,WH-009,P54757,Automotive,22,264.56,Road,1186,14,No,Delayed
O12721,2023-04-09,WH-010,P92967,Toys,20,437.56,Rail,434,14,No,Delayed
O12722,2023-04-19,WH-006,P83953,Electronics,11,226.47,Sea,461,11,Yes,Delayed
O12723,2023-11-09,WH-004,P24995,Toys,18,394.82,Air,997,1,Yes,Cancelled
O12724,2023-06-04,WH-003,P83288,Furniture,19,225.06,Rail,157,15,Yes,Cancelled
O12725,2023-11-22,WH-005,P72751,Toys,31,77.44,Air,1180,13,Yes,On-Time
O12726,2023-07-10,WH-001,P83423,Apparel,33,368.67,Rail,149,3,No,On-Time
O12727,2023-01-12,WH-001,P25396,Furniture,43,223.9,Road,1510,2,Yes,Delayed
O12728,2023-08-06,WH-009,P22644,Apparel,17,473.03,Rail,1927,9,No,On-Time
O12729,2023-11-29,WH-006,P98461,Furniture,5,77.97,Sea,1224,8,Yes,Cancelled
O12730,2023-05-25,WH-007,P47077,Apparel,49,387.51,Rail,1785,10,No,Cancelled
O12731,2023-08-23,WH-005,P92979,Groceries,23,283.7,Rail,1760,7,Yes,Cancelled
O12732,2023-07-20,WH-003,P46547,Toys,12,498.29,Air,1265,3,No,Cancelled
O12733,2023-09-02,WH-003,P77390,Furniture,45,109.08,Road,892,4,No,Cancelled
O12734,2023-11-15,WH-008,P89743,Groceries,32,49.45,Air,808,4,No,On-Time
O12735,2023-01-12,WH-002,P71278,Automotive,4,12.32,Sea,520,13,Yes,On-Time
O12736,2023-01-19,WH-004,P66884,Furniture,26,335.55,Sea,1655,15,Yes,Cancelled
O12737,2023-09-10,WH-006,P65688,Toys,33,108.75,Air,1435,6,Yes,On-Time
O12738,2023-12-20,WH-002,P51699,Electronics,45,161.3,Road,1743,12,No,On-Time
O12739,2023-04-30,WH-003,P87267,Apparel,10,458.6,Air,572,7,Yes,Cancelled
O12740,2023-01-27,WH-002,P42960,Furniture,21,441.21,Road,737,4,Yes,Cancelled
O12741,2023-06-15,WH-001,P67016,Electronics,15,150.24,Road,1527,8,No,On-Time
O12742,2023-10-30,WH-002,P36216,Furniture,28,101.9,Rail,379,1,Yes,On-Time
O12743,2023-08-16,WH-002,P35131,Automotive,25,90.25,Air,1944,8,Yes,Cancelled
O12744,2023-08-19,WH-009,P81470,Apparel,27,359.09,Sea,1122,4,No,Cancelled
O12745,2023-11-12,WH-010,P34826,Apparel,20,19.59,Sea,883,15,Yes,Delayed
O12746,2023-11-02,WH-006,P69284,Automotive,42,41.09,Sea,1949,5,No,Delayed
O12747,2023-11-22,WH-008,P76245,Furniture,16,92.93,Sea,1205,1,No,Cancelled
O12748,2023-11-09,WH-002,P43151,Furniture,47,37.18,Sea,1421,10,No,Cancelled
O12749,2023-10-31,WH-006,P89392,Electronics,38,447.61,Road,1511,11,No,On-Time
O12750,2023-07-05,WH-006,P80473,Electronics,34,144.11,Air,1457,6,Yes,Cancelled
O12751,2023-12-16,WH-005,P55248,Toys,32,236.49,Air,397,15,No,Delayed
O12752,2023-03-15,WH-002,P24342,Groceries,13,133.6,Air,936,11,Yes,On-Time
O12753,2023-06-21,WH-005,P95758,Groceries,15,18.2,Rail,860,4,No,Delayed
O12754,2023-04-09,WH-010,P68643,Electronics,31,92.87,Rail,508,8,No,Cancelled
O12755,2023-12-10,WH-006,P48633,Furniture,10,270.87,Rail,724,5,No,Delayed
O12756,2023-12-25,WH-005,P15296,Automotive,33,59.62,Air,1943,5,Yes,Delayed
O12757,2023-06-07,WH-003,P56967,Furniture,38,198.07,Road,1219,7,No,Delayed
O12758,2023-01-05,WH-007,P75136,Automotive,13,186.28,Sea,1130,6,No,Delayed
O12759,2023-09-08,WH-006,P63080,Automotive,44,166.7,Road,2000,4,Yes,Cancelled
O12760,2023-12-25,WH-006,P78276,Furniture,47,31.81,Rail,1345,12,No,On-Time
O12761,2023-09-06,WH-010,P11093,Apparel,38,102.73,Road,1944,1,No,Cancelled
O12762,2023-09-20,WH-005,P18350,Apparel,19,483.59,Air,1160,12,No,Cancelled
O12763,2023-09-07,WH-002,P71686,Groceries,3,327.72,Air,264,14,No,Cancelled
O12764,2023-09-06,WH-005,P94212,Toys,17,134.09,Air,1680,10,Yes,On-Time
O12765,2023-05-14,WH-006,P20963,Electronics,18,5.42,Road,1769,6,Yes,Cancelled
O12766,2023-04-15,WH-001,P69119,Groceries,5,217.47,Air,307,15,Yes,On-Time
O12767,2023-04-19,WH-008,P76345,Groceries,38,409.02,Air,1275,4,No,On-Time
O12768,2023-11-30,WH-007,P25382,Apparel,15,34.71,Air,908,5,Yes,Cancelled
O12769,2023-11-29,WH-002,P13484,Electronics,44,454.63,Road,1745,11,No,On-Time
O12770,2023-12-28,WH-010,P56839,Furniture,32,37.72,Sea,693,1,No,On-Time
O12771,2023-01-01,WH-004,P48033,Electronics,48,375.37,Air,1860,12,No,On-Time
O12772,2023-12-28,WH-004,P29945,Electronics,20,41.99,Rail,290,5,Yes,On-Time
O12773,2023-07-08,WH-003,P43784,Automotive,25,272.04,Air,1074,1,Yes,On-Time
O12774,2023-01-04,WH-001,P54390,Electronics,16,205.79,Road,763,9,No,On-Time
O12775,2023-01-24,WH-007,P92223,Apparel,33,300.27,Air,193,14,Yes,Delayed
O12776,2023-09-22,WH-004,P68986,Toys,11,62.42,Air,516,9,Yes,Cancelled
O12777,2023-02-07,WH-003,P41010,Electronics,19,180.61,Air,1999,12,Yes,Cancelled
O12778,2023-09-07,WH-009,P39582,Automotive,8,151.67,Sea,1302,8,No,On-Time
O12779,2023-12-25,WH-007,P86764,Groceries,43,211.05,Air,928,6,No,On-Time
O12780,2023-06-10,WH-003,P39269,Toys,38,51.38,Air,1412,2,Yes,On-Time
O12781,2023-09-15,WH-010,P59975,Apparel,31,277.82,Sea,932,13,No,Cancelled
O12782,2023-12-20,WH-007,P38677,Apparel,6,70.36,Sea,1078,7,Yes,Delayed
O12783,2023-04-03,WH-008,P84816,Furniture,37,221.75,Road,1916,8,Yes,Cancelled
O12784,2023-12-22,WH-009,P92141,Automotive,13,195.09,Sea,1289,8,Yes,On-Time
O12785,2023-06-03,WH-007,P46768,Automotive,47,229.46,Road,1098,5,No,Delayed
O12786,2023-12-08,WH-010,P50927,Apparel,37,87.97,Sea,860,14,No,Cancelled
O12787,2023-03-17,WH-001,P49727,Apparel,44,385.09,Rail,1637,2,No,Cancelled
O12788,2023-09-20,WH-001,P44451,Groceries,32,88.65,Road,1708,3,Yes,Cancelled
O12789,2023-06-18,WH-006,P43736,Apparel,1,375.4,Road,938,3,Yes,On-Time
O12790,2023-09-11,WH-004,P55295,Automotive,28,163.65,Air,689,1,No,Cancelled
O12791,2023-09-09,WH-004,P33013,Apparel,26,401.16,Road,1863,3,Yes,Cancelled
O12792,2023-09-30,WH-009,P95743,Toys,29,165.96,Sea,1813,2,Yes,Cancelled
O12793,2023-12-14,WH-003,P24478,Apparel,32,475.78,Rail,1474,9,Yes,Cancelled
O12794,2023-08-27,WH-001,P30926,Furniture,41,30.19,Rail,221,3,Yes,Cancelled
O12795,2023-11-06,WH-010,P11160,Automotive,10,200.06,Road,1101,9,Yes,On-Time
O12796,2023-06-13,WH-001,P53599,Electronics,46,77.43,Road,143,10,No,On-Time
O12797,2023-04-04,WH-009,P86248,Automotive,47,192.69,Road,1575,9,Yes,Cancelled
O12798,2023-06-25,WH-005,P84231,Apparel,48,356.76,Sea,343,4,No,On-Time
O12799,2023-07-28,WH-010,P34082,Toys,26,171.51,Road,1735,4,Yes,Delayed
O12800,2023-11-26,WH-004,P95168,Toys,11,425.58,Road,766,10,Yes,Cancelled
O12801,2024-01-01,WH-004,P58981,Electronics,34,158.56,Air,283,2,Yes,On-Time
O12802,2023-10-03,WH-002,P50456,Electronics,9,257.95,Road,1131,10,No,Cancelled
O12803,2023-04-30,WH-006,P75490,Furniture,4,167.88,Sea,1577,8,Yes,Delayed
O12804,2023-06-05,WH-006,P53754,Apparel,29,202.92,Road,81,14,Yes,On-Time
O12805,2023-09-22,WH-008,P16977,Automotive,5,270.92,Air,1798,9,Yes,Cancelled
O12806,2023-12-10,WH-007,P40418,Electronics,24,207.85,Rail,1906,6,Yes,Delayed
O12807,2023-05-11,WH-006,P21762,Furniture,33,310.43,Sea,606,5,No,On-Time
O12808,2023-09-27,WH-006,P20038,Groceries,48,410.19,Road,1930,1,Yes,Delayed
O12809,2023-03-07,WH-003,P73425,Electronics,49,497.8,Road,1656,13,No,On-Time
O12810,2023-09-22,WH-005,P26744,Furniture,6,53.87,Road,955,11,No,On-Time
O12811,2023-10-12,WH-007,P32548,Automotive,42,334.23,Road,1622,8,Yes,Cancelled
O12812,2023-07-30,WH-002,P72958,Apparel,19,129.73,Sea,1621,8,No,Cancelled
O12813,2023-07-07,WH-007,P88371,Furniture,12,22.38,Rail,257,1,Yes,Delayed
O12814,2023-01-03,WH-001,P77421,Apparel,43,112.39,Sea,1267,7,No,On-Time
O12815,2023-02-15,WH-007,P12034,Furniture,18,69.9,Air,1325,3,No,Delayed
O12816,2023-02-04,WH-005,P49981,Toys,27,243.93,Road,508,9,Yes,On-Time
O12817,2023-12-02,WH-001,P95099,Toys,48,492.71,Air,800,2,Yes,Cancelled
O12818,2023-06-14,WH-010,P15506,Automotive,23,312.54,Sea,1871,14,Yes,On-Time
O12819,2023-09-07,WH-008,P89331,Toys,9,37.91,Rail,557,2,No,On-Time
O12820,2023-09-26,WH-010,P71982,Toys,45,490.44,Air,743,10,No,On-Time
O12821,2023-05-18,WH-005,P27366,Electronics,22,278.47,Air,1866,2,No,Cancelled
O12822,2023-11-16,WH-007,P67612,Electronics,21,451.02,Sea,559,8,No,On-Time
O12823,2023-07-09,WH-004,P26068,Groceries,23,458.84,Sea,1836,4,No,On-Time
O12824,2023-03-12,WH-004,P60004,Toys,49,186.83,Sea,188,1,Yes,On-Time
O12825,2023-05-20,WH-005,P89588,Toys,45,141.71,Road,910,1,No,Cancelled
O12826,2023-11-30,WH-009,P38859,Automotive,34,325.84,Rail,1232,10,Yes,On-Time
O12827,2023-02-20,WH-009,P91856,Apparel,45,47.24,Air,1974,3,Yes,Delayed
O12828,2023-03-14,WH-001,P72269,Apparel,15,174.22,Air,764,3,No,Delayed
O12829,2023-09-01,WH-008,P33266,Electronics,8,88.58,Road,1715,2,Yes,Delayed
O12830,2023-12-07,WH-001,P95168,Automotive,46,28.27,Rail,399,1,Yes,Cancelled
O12831,2023-06-07,WH-004,P22595,Automotive,42,364.32,Road,1817,7,Yes,On-Time
O12832,2023-02-22,WH-008,P33059,Automotive,23,334.97,Rail,393,12,No,On-Time
O12833,2023-11-04,WH-010,P59513,Apparel,35,303.76,Road,1907,8,Yes,Cancelled
O12834,2023-09-12,WH-010,P68220,Apparel,5,294.07,Rail,1528,15,No,Delayed
O12835,2023-10-16,WH-001,P25215,Electronics,39,429.92,Rail,1811,12,No,Cancelled
O12836,2023-09-02,WH-004,P37906,Groceries,15,62.34,Air,1348,15,Yes,On-Time
O12837,2023-08-18,WH-002,P16321,Apparel,27,281.6,Rail,719,9,Yes,Cancelled
O12838,2023-01-22,WH-008,P46420,Apparel,17,418.21,Air,855,15,Yes,Cancelled
O12839,2023-09-07,WH-005,P56086,Apparel,41,178.1,Air,946,15,No,On-Time
O12840,2023-07-19,WH-002,P93058,Furniture,26,136.72,Road,249,2,Yes,Delayed
O12841,2023-01-16,WH-002,P59138,Automotive,13,136.57,Road,1785,13,No,On-Time
O12842,2023-08-21,WH-008,P84130,Electronics,15,168.32,Air,1808,11,Yes,Delayed
O12843,2023-10-05,WH-001,P45285,Apparel,30,308.77,Air,1559,5,No,Cancelled
O12844,2023-09-05,WH-001,P11125,Furniture,10,295.54,Rail,1672,7,Yes,On-Time
O12845,2023-07-15,WH-007,P21826,Toys,11,99.38,Sea,1547,12,No,Delayed
O12846,2023-02-17,WH-008,P27784,Toys,12,143.4,Air,1201,8,Yes,Delayed
O12847,2023-12-10,WH-002,P11875,Apparel,23,249.78,Road,68,8,Yes,On-Time
O12848,2023-11-22,WH-004,P35819,Apparel,33,315.96,Rail,1955,2,Yes,Cancelled
O12849,2023-05-23,WH-010,P27228,Electronics,18,144.2,Air,1661,2,No,Delayed
O12850,2023-06-09,WH-003,P86681,Furniture,28,175.9,Road,1190,11,No,Delayed
O12851,2023-05-06,WH-003,P42705,Automotive,44,152.64,Road,51,3,Yes,On-Time
O12852,2024-01-01,WH-008,P65588,Automotive,13,282.12,Air,556,14,No,Delayed
O12853,2023-01-16,WH-005,P58188,Furniture,22,133.99,Rail,210,2,No,Cancelled
O12854,2023-11-09,WH-010,P82450,Groceries,17,281.29,Road,79,13,Yes,Cancelled
O12855,2023-06-04,WH-009,P53624,Electronics,20,421.49,Sea,1143,5,No,Delayed
O12856,2023-09-08,WH-008,P11567,Toys,50,271.56,Road,465,9,No,On-Time
O12857,2023-10-14,WH-004,P75787,Automotive,32,17.67,Sea,1723,9,No,On-Time
O12858,2023-08-25,WH-008,P57355,Toys,33,309.54,Rail,247,8,Yes,Delayed
O12859,2023-04-08,WH-002,P45099,Toys,27,198.99,Sea,282,8,No,Cancelled
O12860,2023-01-07,WH-007,P41484,Toys,45,467.04,Rail,947,11,No,Delayed
O12861,2023-11-11,WH-005,P40512,Groceries,13,346.52,Rail,50,14,Yes,On-Time
O12862,2023-04-02,WH-001,P79870,Furniture,50,205.99,Air,419,7,Yes,Delayed
O12863,2023-02-12,WH-009,P79043,Groceries,40,59.15,Rail,1862,10,No,Delayed
O12864,2023-02-19,WH-006,P95425,Electronics,6,294.75,Road,1755,11,Yes,Delayed
O12865,2023-06-25,WH-006,P98818,Toys,6,44.97,Rail,433,3,No,On-Time
O12866,2023-05-25,WH-002,P76653,Toys,18,306.08,Air,1249,15,No,On-Time
O12867,2023-03-31,WH-009,P40354,Apparel,24,191.15,Road,1482,7,Yes,Cancelled
O12868,2023-03-16,WH-006,P83158,Apparel,13,189.5,Road,1326,6,No,Delayed
O12869,2023-08-14,WH-010,P72068,Electronics,48,412.91,Rail,1414,15,No,On-Time
O12870,2023-07-04,WH-002,P91996,Apparel,16,363.74,Rail,724,5,Yes,On-Time
O12871,2023-11-14,WH-006,P69836,Automotive,18,90.06,Air,1461,13,No,Delayed
O12872,2023-08-15,WH-002,P72046,Groceries,47,373.36,Air,791,6,No,Cancelled
O12873,2023-01-04,WH-008,P72722,Apparel,12,361.44,Road,927,2,No,On-Time
O12874,2023-07-30,WH-010,P14843,Groceries,16,22.93,Road,1414,7,Yes,On-Time
O12875,2023-06-14,WH-007,P82909,Apparel,38,363.07,Air,1815,2,No,Cancelled
O12876,2023-12-08,WH-009,P48029,Groceries,22,24.74,Road,781,13,No,Delayed
O12877,2023-12-02,WH-001,P40252,Apparel,15,453.15,Rail,1610,3,No,On-Time
O12878,2023-08-18,WH-008,P53952,Electronics,28,167.62,Air,1140,5,Yes,On-Time
O12879,2023-05-22,WH-002,P95047,Apparel,19,365.42,Rail,317,15,Yes,On-Time
O12880,2023-06-27,WH-001,P95440,Groceries,13,422.43,Sea,1469,3,No,On-Time
O12881,2023-12-22,WH-010,P40293,Automotive,44,383.02,Road,292,10,Yes,Delayed
O12882,2023-07-23,WH-005,P74905,Apparel,14,309.7,Sea,1341,10,No,On-Time
O12883,2023-11-27,WH-007,P47653,Electronics,17,293.21,Air,1199,13,Yes,Cancelled
O12884,2023-01-14,WH-010,P28856,Apparel,34,350.7,Road,787,11,Yes,On-Time
O12885,2023-04-21,WH-002,P43972,Toys,22,388.38,Air,162,13,Yes,On-Time
O12886,2023-05-06,WH-008,P76782,Automotive,3,369.85,Rail,728,6,Yes,Cancelled
O12887,2023-04-04,WH-003,P73585,Toys,44,130.87,Rail,1571,8,No,Delayed
O12888,2023-10-31,WH-008,P24310,Groceries,35,428.09,Road,1270,2,No,Cancelled
O12889,2023-03-26,WH-008,P49915,Furniture,37,305.94,Air,565,5,No,Cancelled
O12890,2023-10-23,WH-005,P70731,Toys,35,413.29,Air,698,8,Yes,Cancelled
O12891,2023-12-25,WH-004,P59424,Apparel,27,392.46,Rail,340,8,Yes,Cancelled
O12892,2023-05-21,WH-002,P80824,Furniture,8,257.51,Road,636,3,No,Cancelled
O12893,2023-12-15,WH-001,P73367,Automotive,10,45.66,Road,1584,7,No,Cancelled
O12894,2023-02-17,WH-007,P73513,Furniture,35,238.23,Road,707,14,No,Cancelled
O12895,2023-10-05,WH-005,P66382,Toys,48,60.77,Road,95,12,Yes,On-Time
O12896,2023-02-27,WH-001,P21490,Groceries,16,477.06,Rail,320,11,No,Delayed
O12897,2023-01-10,WH-004,P19070,Toys,17,273.99,Air,147,1,Yes,Delayed
O12898,2023-11-01,WH-003,P51482,Automotive,18,348.35,Air,1428,1,No,Cancelled
O12899,2023-12-29,WH-006,P17949,Apparel,23,450.52,Road,987,1,Yes,Delayed
O12900,2023-01-09,WH-007,P48211,Apparel,19,209.44,Air,530,11,No,Delayed
O12901,2023-12-26,WH-002,P21525,Furniture,44,94.4,Sea,1765,10,No,On-Time
O12902,2023-01-25,WH-007,P80039,Electronics,25,66.81,Road,910,7,Yes,Cancelled
O12903,2023-05-04,WH-004,P64716,Toys,17,277.65,Sea,1843,7,Yes,Cancelled
O12904,2023-06-28,WH-004,P92370,Toys,8,431.58,Road,816,10,Yes,On-Time
O12905,2023-11-02,WH-006,P80023,Toys,3,59.77,Rail,59,11,No,Cancelled
O12906,2023-05-21,WH-008,P76699,Apparel,6,207.38,Air,1708,6,No,Delayed
O12907,2023-05-01,WH-001,P97503,Toys,31,468.71,Rail,1393,5,Yes,On-Time
O12908,2023-01-15,WH-006,P60895,Automotive,26,368.84,Air,1041,14,No,Delayed
O12909,2023-01-28,WH-001,P60129,Toys,33,257.86,Road,1451,3,Yes,Cancelled
O12910,2023-07-08,WH-010,P59258,Electronics,31,452.61,Air,239,2,Yes,On-Time
O12911,2023-10-07,WH-009,P25964,Automotive,7,299.89,Sea,566,3,No,On-Time
O12912,2023-06-30,WH-001,P88532,Furniture,18,395.86,Air,1873,13,Yes,Cancelled
O12913,2023-01-15,WH-005,P75095,Furniture,20,386.61,Road,1321,1,No,Cancelled
O12914,2023-07-17,WH-004,P92969,Apparel,8,377.78,Air,1055,10,No,Cancelled
O12915,2023-03-10,WH-003,P96148,Apparel,17,177.29,Sea,615,8,No,Delayed
O12916,2023-03-10,WH-003,P29132,Furniture,10,166.99,Sea,339,14,No,Delayed
O12917,2023-11-12,WH-008,P28378,Toys,8,376.28,Air,209,14,No,On-Time
O12918,2023-04-28,WH-007,P92120,Groceries,22,154.72,Road,1692,6,No,Delayed
O12919,2023-06-16,WH-003,P20668,Automotive,23,242.35,Air,722,8,No,Cancelled
O12920,2023-07-18,WH-004,P51960,Apparel,31,316.59,Road,107,11,No,On-Time
O12921,2023-01-27,WH-005,P21057,Apparel,28,118.67,Air,1712,10,No,Cancelled
O12922,2023-12-09,WH-005,P99903,Toys,14,161.87,Rail,439,14,Yes,On-Time
O12923,2023-06-25,WH-006,P88991,Electronics,7,149.21,Sea,1589,2,Yes,Delayed
O12924,2023-01-30,WH-010,P25633,Apparel,39,424.99,Rail,979,9,No,Cancelled
O12925,2023-03-21,WH-006,P83196,Furniture,50,495.81,Road,124,12,No,On-Time
O12926,2023-08-02,WH-010,P11808,Furniture,44,73.74,Road,622,12,Yes,Cancelled
O12927,2023-06-13,WH-008,P24956,Apparel,30,429.67,Road,1660,4,Yes,On-Time
O12928,2023-05-07,WH-009,P49198,Toys,30,46.97,Road,1072,14,Yes,Delayed
O12929,2023-11-06,WH-001,P66424,Toys,50,342.32,Rail,1637,2,Yes,Delayed
O12930,2023-04-24,WH-003,P35011,Electronics,21,93.9,Air,131,11,No,On-Time
O12931,2023-08-24,WH-008,P92081,Apparel,19,171.06,Road,1566,2,No,Delayed
O12932,2023-11-17,WH-008,P22813,Automotive,37,245.23,Air,1716,14,No,Cancelled
O12933,2023-11-23,WH-006,P82206,Furniture,20,336.81,Road,1234,8,No,Delayed
O12934,2023-03-01,WH-005,P70617,Automotive,7,375.87,Rail,595,5,Yes,Cancelled
O12935,2023-02-13,WH-004,P87347,Toys,20,115.71,Road,1211,4,Yes,Delayed
O12936,2023-05-22,WH-007,P66859,Toys,33,248.04,Rail,403,1,Yes,Cancelled
O12937,2023-12-04,WH-005,P26407,Toys,43,187.48,Rail,1054,3,No,Cancelled
O12938,2023-04-27,WH-004,P24477,Electronics,41,184.97,Road,1609,8,No,On-Time
O12939,2023-07-04,WH-001,P91422,Apparel,4,288.12,Road,1682,12,Yes,On-Time
O12940,2023-06-11,WH-004,P13600,Electronics,6,264.39,Rail,1760,1,No,On-Time
O12941,2023-07-13,WH-001,P83238,Groceries,49,434.48,Road,258,1,No,On-Time
O12942,2023-08-09,WH-005,P49963,Toys,43,56.21,Air,1299,4,Yes,Delayed
O12943,2023-01-16,WH-008,P22000,Furniture,31,207.4,Air,979,13,No,Cancelled
O12944,2023-11-27,WH-006,P10410,Groceries,46,350.15,Rail,1853,3,Yes,Delayed
O12945,2023-12-11,WH-008,P89845,Groceries,50,464.89,Air,1988,14,Yes,Cancelled
O12946,2023-05-25,WH-009,P53937,Groceries,39,396.33,Rail,708,11,No,Cancelled
O12947,2023-04-22,WH-007,P29117,Automotive,43,466.35,Air,1220,15,No,On-Time
O12948,2023-10-09,WH-007,P99266,Electronics,14,325.15,Rail,1005,14,No,Cancelled
O12949,2023-05-30,WH-001,P22382,Groceries,21,399.85,Rail,1730,10,No,On-Time
O12950,2023-04-26,WH-006,P48419,Automotive,25,116.74,Sea,808,3,No,On-Time
O12951,2023-05-01,WH-009,P77102,Electronics,14,186.94,Road,537,11,No,On-Time
O12952,2023-08-11,WH-001,P54268,Automotive,3,375.51,Sea,360,3,No,On-Time
O12953,2023-01-29,WH-001,P16464,Apparel,50,131.21,Rail,1146,13,Yes,Cancelled
O12954,2023-11-09,WH-005,P33297,Apparel,8,153.29,Rail,1108,15,No,Cancelled
O12955,2023-11-19,WH-004,P84363,Groceries,37,383.03,Road,1051,8,No,Delayed
O12956,2023-07-21,WH-004,P72693,Groceries,1,419.53,Sea,1720,14,No,On-Time
O12957,2023-09-08,WH-009,P50195,Toys,28,250.4,Road,1132,13,No,Cancelled
O12958,2023-01-05,WH-008,P39086,Automotive,27,271.57,Sea,1291,7,No,On-Time
O12959,2023-02-16,WH-001,P56751,Apparel,22,358.91,Air,600,6,Yes,Cancelled
O12960,2023-07-30,WH-005,P31535,Apparel,14,414.99,Air,642,1,Yes,On-Time
O12961,2023-03-19,WH-004,P82114,Groceries,8,77.48,Sea,1890,5,No,On-Time
O12962,2023-08-18,WH-004,P39478,Groceries,40,66.02,Rail,1595,15,Yes,On-Time
O12963,2023-03-12,WH-009,P21026,Apparel,21,214.06,Air,1595,13,No,On-Time
O12964,2023-10-03,WH-006,P64312,Groceries,41,188.69,Sea,856,3,Yes,Delayed
O12965,2023-08-04,WH-007,P50500,Toys,26,136.46,Air,1608,5,No,Delayed
O12966,2023-01-10,WH-003,P34843,Furniture,39,66.4,Road,913,13,Yes,Cancelled
O12967,2023-07-30,WH-008,P29533,Automotive,26,35.04,Sea,188,10,Yes,Cancelled
O12968,2023-12-15,WH-010,P37900,Electronics,18,373.27,Road,1117,4,Yes,On-Time
O12969,2023-09-04,WH-006,P85296,Toys,5,337.2,Sea,1676,10,Yes,On-Time
O12970,2023-10-22,WH-004,P67000,Electronics,31,112.41,Air,1856,15,Yes,Delayed
O12971,2023-01-15,WH-004,P11096,Automotive,22,315.62,Rail,444,15,No,On-Time
O12972,2023-01-15,WH-005,P54373,Electronics,6,341.21,Air,1782,1,No,Delayed
O12973,2023-05-02,WH-009,P23418,Apparel,44,323.76,Air,1869,2,No,On-Time
O12974,2023-07-08,WH-006,P29972,Apparel,40,163.36,Sea,1798,8,Yes,On-Time
O12975,2023-09-02,WH-007,P15012,Toys,23,196.35,Sea,864,1,No,On-Time
O12976,2023-09-11,WH-002,P57632,Automotive,48,286.7,Sea,1102,4,No,On-Time
O12977,2023-05-17,WH-004,P32229,Electronics,25,186.05,Rail,477,7,Yes,Delayed
O12978,2023-10-10,WH-007,P53852,Groceries,38,45.51,Road,1336,12,No,Cancelled
O12979,2023-10-06,WH-003,P54781,Apparel,44,58.8,Sea,1948,12,No,On-Time
O12980,2023-03-03,WH-001,P91915,Groceries,26,437.19,Sea,886,6,No,On-Time
O12981,2023-12-08,WH-001,P65168,Electronics,9,114.77,Rail,1906,2,No,On-Time
O12982,2023-08-30,WH-008,P59060,Furniture,2,194.0,Sea,1255,6,Yes,Cancelled
O12983,2023-08-07,WH-001,P78860,Automotive,10,63.67,Air,1476,15,No,On-Time
O12984,2023-03-10,WH-002,P43481,Groceries,12,225.33,Rail,433,2,No,Delayed
O12985,2023-11-15,WH-009,P13519,Electronics,19,460.56,Rail,606,12,No,Cancelled
O12986,2023-09-23,WH-008,P44002,Automotive,36,103.19,Rail,1967,15,Yes,Delayed
O12987,2023-04-27,WH-010,P17771,Apparel,42,228.0,Sea,451,3,No,Cancelled
O12988,2023-06-27,WH-009,P30557,Toys,6,459.04,Rail,1939,1,No,Delayed
O12989,2023-10-11,WH-004,P22187,Groceries,18,150.87,Air,779,4,Yes,Cancelled
O12990,2023-04-21,WH-010,P26127,Furniture,32,421.21,Air,1672,14,No,On-Time
O12991,2023-11-08,WH-003,P42873,Apparel,16,302.2,Air,889,7,Yes,Cancelled
O12992,2023-09-25,WH-001,P48655,Groceries,10,139.19,Road,1063,12,Yes,Delayed
O12993,2023-05-03,WH-009,P96235,Apparel,35,171.04,Rail,354,15,No,On-Time
O12994,2023-05-02,WH-001,P50749,Furniture,46,462.23,Sea,362,5,No,Delayed
O12995,2023-02-28,WH-007,P30600,Groceries,47,128.81,Sea,825,1,No,Cancelled
O12996,2023-03-27,WH-008,P58447,Furniture,2,106.16,Road,1078,1,Yes,Cancelled
O12997,2023-12-30,WH-010,P93444,Furniture,13,245.6,Rail,946,1,Yes,Cancelled
O12998,2023-10-30,WH-002,P48028,Toys,16,393.52,Rail,1877,1,Yes,On-Time
O12999,2023-03-04,WH-007,P68177,Electronics,18,172.34,Sea,284,11,No,Cancelled
O13000,2023-05-07,WH-008,P33388,Groceries,39,32.79,Rail,1952,1,Yes,Cancelled
